000b99e8ebd27b4d66ad45b92e93711d12ae88695ed3e1c667d5a5c2deb1f363, Trojan-Downloader, HTML, JScript, Trojan-Downloader.HTML.JScript.dr, 2019
000a89a5948353e559c4daf9893a74dc7705a81f8be6b18e7cad2fcdb8d27ae8, AdWare, Win32, OutBrowse, HEUR:AdWare.Win32.OutBrowse.gen, 2018
00085086546de2de31391fa378079b9d316ad73937ab02bee5e619f68a5fd4ff, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2014
000b18a0ed6edeb4f341335cd0c25d643e6603f1977c00ce06d697afb50bf5d8, AdWare, Win32, Lollipop, VHO:AdWare.Win32.Lollipop.gen, 2014
000db7034f552b49e2270611bc447b57c37ce5cbf923752775d6142fe9c38f6e, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013
000c087108eec8e301db5efc6af794af34bf0cc09e13f63d3202673ba96c45e7, Downloader, Win32, Yantai, not-a-virus:Downloader.Win32.Yantai.a, 2018
0004cffe8dab2571146562dc3b203a79c6f7005faecebe556936a1b9d9ea5ec4, WebToolbar, Win32, Reptile, HEUR:WebToolbar.Win32.Reptile.gen, 2019
000d302b4bc250f5465514dae3b0d6c2f2a2ada24d0be785af5d8baf024e2b20, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2012
00053b68ea3db2889f3dc6d6ea0047c25a6ceded97289c770ba6cc51b42a1544, Backdoor, Win32, Agent, Backdoor.Win32.Agent.vsa, 2009
00024e923b43afffdd62af554f19bd7db7887a31f4dd427dd223f783697d0734, Backdoor, Win32, Xyligan, Backdoor.Win32.Xyligan.ml, 2013
00074bc409c4d97991eeeb23d92e2d8ada1ce725ebec38688c93063e37f3127f, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2018
000fa87ee445ffce2410024dcf871bbe5ab2d6e58908ee7099a3cf742d8dc274, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2013
000443deae49e47ad489966ef3ec5dff204283d0246a0d3d3507e337ffc4bb0f, AdWare, Win32, MultiPlug, not-a-virus:AdWare.Win32.MultiPlug.ofno, 2018
0002071b90bc16153f10c93044c11f829f2d01a492f90ea974e1de9a03268342, Trojan-Dropper, Win32, TDSS, Trojan-Dropper.Win32.TDSS.uvw, 2010
0000e8a86003204037ac0aec9b9486728f845e3aa2b4460f77d3e913eee55b0b, Worm, Win32, WBNA, Worm.Win32.WBNA.ipa, 2012
0003f65c684e3c9d4db31867a85333aa177bf7cf0015743433eccdc225eb505c, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2009
00022c6acb37508493d3896700ef8e6e3b1669c992bd8b6753cceb65cfaf9a8f, Trojan, Win32, Agent, Trojan.Win32.Agent.nevdsx, 2018
00021a1416beeb749cb9024cfa0706a60e99d83c8207a9b22ff19965904fa80f, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2015
00020b5efae3f1020f032fcd199453de2d0e7b9e29776058e2ede3ac0b9ed362, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
000a6b9bd01c9b59c106e6b5af9067bfc92750cf2ca9b2d3a95594370e8a0a1a, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2014
0004d39b6dda61920fdef8f4bce430073e07931c2cabb634becfa9c800c3f2ca, Virus, Win32, Chir, HEUR:Virus.Win32.Chir.gen, 2018
000530802a7e325bbe940d8b0de619635befefeff772190ea5c2a08e3b2764f1, Trojan, Win32, Reconyc, Trojan.Win32.Reconyc.gunk, 2013
000830cd8ac8a5b08969663cdbc85cc22d7f5e13c81ef855f813c2249a88ece0, Backdoor, Win32, Generic, HEUR:Backdoor.Win32.Generic, 2007
000fa7790c84151fbe9100f4e930b7b4181c241d581924ea934ff870fce9bb8c, AdWare, NSIS, Indirect, not-a-virus:AdWare.NSIS.Indirect.a, 2013
0007fc51f41519ffba7ea0f4b0915da3f2cef63f9386eda1cb3233491c140923, Trojan, Win32, Dialui, Trojan.Win32.Dialui, 2013
0008d227b9b556acf059c8d95a66261d8fb4cb76eb713eb0628b60572138f427, Trojan, Win32, Agent, Trojan.Win32.Agent.giyt, 2017
000e4b22b88fb9322e5ccd84f228448bcac6c5f1f0c7638bc4191c0a125f1f14, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019
000e6094f0102d0417ad9cbe8046f1c739f33e0dae73783fc16c7e45b6ff5356, Trojan-Spy, Win32, Zbot, Trojan-Spy.Win32.Zbot.adlq, 2011
00067d58955e464a53265b64f16b304fae21251a60864df2f35628200c6cbf48, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2020
00084b63f3f379e65e29abd79f1ed3a452c31f4e2b2987798ecf361f9400fd1b, Trojan, Win32, AntiFW, Trojan.Win32.AntiFW.b, 2019
000ae80219712f1bdb31d27f3a6225b1b451dcb346313b7ed990f96e3070f281, Trojan, HTML, Redirector, Trojan.HTML.Redirector.cv, 2018
0008ecf5027014b1bc49299934ec9536cbd85db804dfe5c719655885ccc6bf57, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019
0003c5e6d61806cd2b4ddb384ac56610ed40f57d4de1c89f0daedeb3470ef1a3, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2016
00078d79eb13b24e1bd30028395184f2cae9af3fa70f400bc2d1cc00ebb86b42, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2017
000089461f7b0003b268c3399ba4c4aff6b3b864b0cbe4e826ea198a34545bfc, Trojan-GameThief, Win32, Magania, Trojan-GameThief.Win32.Magania.amov, 2018
000f7bc286f540f84980fdb05770ed5a673329ea275b4f91aea7dd1e5afa6939, Trojan, Win32, Buzus, Trojan.Win32.Buzus.xpmb, 2016
000cf934135f862b0b8b2b1bfa7c5cb8f0795db0e89560bc61d890791eb0fc84, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018
000ed8c02e615e0862634e5d38ef63089c61d1f2f349d42ea34fc2ae6587f605, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2013
0008bad96cb476c491cb9ea4f9baf93e740d1af8e189d4cb21561d843954e006, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013
00078951fe3952d3a47e67c78f38b36c4bf2955ae1aa2586d169baa9553fd153, WebToolbar, Win32, Cossder, UDS:WebToolbar.Win32.Cossder.b, 2014
0000b79617832c8055b89206db421dd460237958fdbada77a43a12f4b0eedac0, AdWare, Win32, WSearch, not-a-virus:AdWare.Win32.WSearch.adp, 2020
000f9b5224eb769296869db388d9b37220a8d0ff7ab4ed78ddbf0f87d4e997cf, Exploit, JS, Pdfka, Exploit.JS.Pdfka.ggz, 2014
0002a098c8be56cc002b0b44467f7f08520a204476fadc91488efe03209c74b3, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019
000e4184f5b3a688d4763860f84737ca343c0693b30fb996ab2ae315e0098a14, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
000085872a97e0b66035a43e19f0af88a658ce679f10cc7210d9a75053412d29, AdWare, NSIS, StartPage, HEUR:AdWare.NSIS.StartPage.gen, 2013
000b06b4e01b68996f103adf86554df737022ab05deb2ebd8a24193f40369926, AdWare, NSIS, Indirect, HEUR:AdWare.NSIS.Indirect.gen, 2013
00080f15f7f503d8fdb390fa6f8512ff4af1e35067dcb415fdb15ce10564d412, Trojan, Win32, VBKrypt, Trojan.Win32.VBKrypt.tbvc, 2011
00019ceeffdd908d15e6756cb37ac662ac60ec6d6534de31649a06d9cee7858d, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2016
0006d18456e14ab0bc33f1cf636e349bbe8d5d4eb73f309663c2ba96d8b14501, Downloader, Win32, Soft32, HEUR:Downloader.Win32.Soft32.gen, 2018
0007c7fcb2b62282a9d80c5823fa27e5575329e3ac363ddc3e34b0cd9e77a32c, AdWare, Win32, Ocna, HEUR:AdWare.Win32.Ocna.gen, 2014
00068b3deabc36f224183f3bfaec65de120a78316e39863ad7baa2a886bf5bd7, Trojan-Dropper, Win32, Agent, Trojan-Dropper.Win32.Agent.gauq, 2016
000d206792bf18c17ef06c1720ad7e7db42c64463061267cb33efd75d953521e, Trojan, JS, Iframe, Trojan.JS.Iframe.aeq, 2019
0002fd11c98dba6b2df35cb75d67771079cc6626b8b3ca1bb7c08a3f7d0338bf, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2013
000ef4c10b14cfa29daf92f64330034d717d17daff20c2c16c9b0dd1d6964778, AdWare, Script, Generic, HEUR:AdWare.Script.Generic, 2015
0005d68cbafeeddda7768056d78166ea0bc9f3c878156638ebfc5cce8c97ff9f, AdWare, Win32, Linkun, HEUR:AdWare.Win32.Linkun.gen, 2014
0003ce9eceb6f7932078031df658221099a04cf190816f63468f542063d04c42, Virus, Win32, Texel, Virus.Win32.Texel.k, 2010
0001566e8e65184559b593fd05528ff0e4c605f0dfb57964eabe1929658780c4, AdWare, Win32, ScreenSaver, not-a-virus:AdWare.Win32.ScreenSaver.e, 2018
0001140fbadc50f2018b441438d6a59dca81b92d27d177e4d05e29d919bd6c42, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019
0007520f76d2db767a055e59911101867e039812d38694d64eec8e1c33647c3a, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2016
0004e1cc36c14d9993803364334c7e8954eecc60037169710f268021cdcf8a45, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2016
000254e9e49b5997277dea99f0f07ec0df8aabd9fd40e8484820a29e346d07ce, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2012
000028df8559effe36ea1e987d95aefbcd4831a2453a6e433a125dd6758cda4b, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2015
00009911b20d7a67fc77e6a823cfb2aed2781b060061e28983f5d3328f98af28, Downloader, Win32, Soft32, HEUR:Downloader.Win32.Soft32.gen, 2018
00030f9f0951c7b551b66ae31ef4bc4a83cff2fe84c186461c62b62ddca596af, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2021
000f5ce6e421538d0d439e201c3f6d36039e61dbe711ed1b9db3bd441c9bd86d, Exploit, JS, RealPlr, Exploit.JS.RealPlr.kx, 2016
0000d459684fc665774f1c15d0057f2fcbc01be137ff876320070d5e1d26cb90, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
000982b1153ee493631e15878407ecd3a1e7dcb6c3129931086be038a501c4b5, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014
0001b82002725ccccf73879920140ac6cf7eb5b16b1aff516dfce11f2f78fc43, Trojan-Downloader, JS, Agent, Trojan-Downloader.JS.Agent.hbs, 2018
000a6ea5479cf9bcd96054e316b27a2b6b713a10d964a4fb280172854a6a5c3f, Monitor, Win32, Generic, HEUR:Monitor.Win32.Generic, 2013
000a2b7fafb733861aee70694f9851cd0b5300b0af08661b496e01379f755cd8, Virus, Win32, Lamer, Virus.Win32.Lamer.el, 2012
0000dbbb3a00369e4fdf0ef03c528d79fa4fb6c9de691c4709f0f34a1d36258d, Trojan, Win32, FakeAV, Trojan.Win32.FakeAV.bikv, 2012
0009347dc8eab2c7935e802408607e51887c9e122499f127f80e63b0cd70a1f0, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014
00015f316b54bbcd5eab1109b1e601af71cdf117110bea87ae61cc8389527d70, AdWare, Win32, Agent, not-a-virus:AdWare.Win32.Agent.aeph, 2014
0006471b7aa847db744af4065b9c812a6dc8b3bbdd32d1854eb9c7667dba4958, Trojan, Win32, StartPage, Trojan.Win32.StartPage.zuj, 2013
0003f86cc3d87b9d5e9164232b6f6aee16f64bbcfd4ec0d33511916388dbdfbc, Worm, Win32, WBNA, Worm.Win32.WBNA.ipa, 2014
0005f8215d1c99c1d6d3577151c693e5ec54c5144eb36c3edecf2ee3970b8fdd, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018
000693858a190bfdd39b027978134a627981a620913822cc53e2e78ab743b5e5, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013
0005b87d3e502bf7fbd52abfe7b693717f960b1d02f35c4b02eb1f919bff0b91, Trojan, Win32, Agent, Trojan.Win32.Agent.btmu, 2020
000d78f86c269c38d4a06ebdcc508228829b5db252b6d41550b39095dfddaef1, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
000bd119ad43cb3d49ed717b3b0cbb9252cb077be01a1054920e2f303fe51bd6, AdWare, Win32, Agent, not-a-virus:AdWare.Win32.Agent.aeph, 2014
0003175fde9f6262b5c6e489fed5ec499647eb7ddfb28e58d041c33599534af3, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2015
000cf29146df0c66f547487334f337a3d386efec138a9f2b13a8456a8d6e0ab2, AdWare, MSIL, DomaIQ, not-a-virus:AdWare.MSIL.DomaIQ.qta, 2014
000d352ab1311dac98e14d34a939af177a9fa04c6eff70c5f21f2f4a0b95cea1, Trojan-Downloader, HTML, JScript, Trojan-Downloader.HTML.JScript.dr, 2019
00098a8357a9a1c6043b9a200390c0a4baf76eb049738edc4c3dfa7fd421ec8b, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2012
00044f30de4b53f17801b0648dec5a84a191aede61a978f1ee3479553fa25013, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2014
000a3f8f034e003f1d7ca9228a51a8adefd6a3542fde557b30e2b29fed9390d2, Trojan-Spy, Win32, KeyLogger, Trojan-Spy.Win32.KeyLogger.ng, 2008
000d8ff80c176d507a6de4b87560860acfa5c1ac6a61745e86d03127bb23a065, Net-Worm, Win32, Mytob, Net-Worm.Win32.Mytob.dc, 2018
000183aff96a72406f88d7ea0c92e21a4b48ac1e218de863e505d5c969c51ff8, Downloader, NSIS, DomaIQ, not-a-virus:Downloader.NSIS.DomaIQ.a, 2018
000a268e403a152d276a67bec59ee82e9269a1693d956432ef273153f2063967, AdWare, Win32, LMN, not-a-virus:AdWare.Win32.LMN.apm, 2013
0009fe0a209fa7fefbaa1b6c5402183af40914e15cf373d26fa5e5e5f4022edd, Hoax, Win32, SMWnd, HEUR:Hoax.Win32.SMWnd.a, 2019
00081062eff31d569cf223430acfc14672611ea5c1ec1df9273100f2325ee07b, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2009
0006adaec1b8971e348f6af145ee4eaa41efc58ba9d742681132fcdfc1a0a4d0, Trojan-Downloader, Win32, Banload, Trojan-Downloader.Win32.Banload.aalni, 2013
000ecec45040e266dda6ea5295bfdfb71560a919a0b88b090c89d247d5b2a393, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2011
00004bc6efa30b2a24194372b0b4698e8aa9d3fa059837187d31c0114be965c3, Packed, Win32, Katusha, Packed.Win32.Katusha.o, 2012
0009ad998bfebfed60ef9a7dbc47e5822e0a8b8afa1f3498f8725b200ba7c208, Backdoor, Win32, Zegost, VHO:Backdoor.Win32.Zegost.gen, 2018
000725d047e162bbb32abac9dd1f9ce383954abee6222246b398ad289cfbc1f3, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2010
00046a62281e01e1249c075ac3b09172c4507a278be7a464ebd9c23305834f7f, AdWare, NSIS, Indirect, VHO:AdWare.NSIS.Indirect.gen, 2014
0006ca062580874f5e13fdfbba3580227245d9dd813459b4bdb930ee04918731, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2013
000930b2b363b225e13d516dbb8a5257d4b49b8c53cbfabc69ac00f0ab672b77, Worm, Win32, AutoIt, Worm.Win32.AutoIt.r, 2010
0001397532ae1ad8811ebf52e201c6ec73be9e18a1154062744f454324aeb581, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2017
00037ccef37c177b13b0273c59c1f0302b522dc13191df10ef680d307d2a8221, Trojan, JS, HideLink, Trojan.JS.HideLink.a, 2018
0008de88d8c12ca6fd108d85cd1f520d161b22069382e3025c520e4e8872c74c, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019
000295355def957432e7441ff13d87a7be4a8e8c2ec3e059066bc1ab79d367c8, AdWare, NSIS, DomaIQ, HEUR:AdWare.NSIS.DomaIQ.gen, 2013
0006ba3dfe61bff2aa3e417782bdcfd8e1720716bf34a2965b7824d88cf4215b, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2021
00060689fd8abddd7f1705be7861455a995e8cf68395faa3382f26212843dbaa, AdWare, Win32, InstallMonster, not-a-virus:AdWare.Win32.InstallMonster.fzmc, 2018
00012c1b51c8825872eee9bc326eda832b8fe023c91247583a61fa1888df2c13, Downloader, Win32, DownloaderGuide, not-a-virus:Downloader.Win32.DownloaderGuide.j, 2018
000253c42d64271e12f017ec99e95f4a3d1eb0f8c61a05a095bf602f67835d37, AdWare, Win32, OutBrowse, HEUR:AdWare.Win32.OutBrowse.gen, 2016
0001e4cc00d6144c292abff0bc4e7e7a41b333d5e90c7a51c964ec353def71af, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2018
00034e188dcdb0b249de405da51d6e3aa5c9aa4078900249a874d01b4a2cff1e, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2011
0005d7839edc045a5ed5d19eba7089353c3784341d25c759f95886daa9c2ab5b, Trojan-Downloader, Win32, Delf, Trojan-Downloader.Win32.Delf.cb, 2014
000b30e4c8dae7d97b0fc324e0b12f743d5791c3844d8523a3c2ebb0b6722d0b, PSWTool, Win32, NetPass, not-a-virus:PSWTool.Win32.NetPass.cgz, 2012
00050d69b9b9f3d992ef4ef63b295629324c291ab6e00e98dcc981acca8021fb, Virus, Win32, Virut, Virus.Win32.Virut.ce, 2014
0008df7d5bf931f803e3ed94ac962f90d3a438128c90433eddd9dfec0a8e01ec, AdWare, Win32, OutBrowse, not-a-virus:AdWare.Win32.OutBrowse.g, 2018
0007aa0ea9570de39e1fa4865db96cc4f49c0f9a1a0a74e46823d4b3f2cae5e3, Backdoor, Win32, Generic, HEUR:Backdoor.Win32.Generic, 2011
000b1a99a1ef9aedf77dd825470d1e946b781186c98729d12804bd51b62f5bfd, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
00000467dbc4d61997e325f2d174cba89567b46559505b6d1452abb3c816cf46, AdWare, Win32, BetterSurf, not-a-virus:AdWare.Win32.BetterSurf.b, 2018
0002ef4a80b04e99b2e96945e59251358c5a9067322d71c45d356e12f7a7e99a, Trojan-FakeAV, Win32, SmartFortress2012, Trojan-FakeAV.Win32.SmartFortress2012.ajrl, 2013
000a52e28880924873c72dd9ccbdf81dc3a74a2541b967d8efb098409b3398d8, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
0002db8f830c74466fbae8524db56f355e49f93495a09c69e065a5b650d77f72, Virus, Win32, TDSS, Virus.Win32.TDSS.b, 2011
00004e2463894774f572473ecbf69fec635ef4e5b9b4c65d637f0f045ed9606e, P2P-Worm, Win32, Sytro, P2P-Worm.Win32.Sytro.o, 2016
0009e16449201161e0074a0e0cf99154191b8873f80dbeeae4b8e0aed38b642b, Trojan-PSW, Win32, Kykymber, Trojan-PSW.Win32.Kykymber.dplt, 2014
000e0386e7774a54f886272e2424937824b3b0c4e256755d8bc96b2513775459, Worm, Win32, AutoRun, Worm.Win32.AutoRun.but, 2018
000ecf11f51818765d75cd14cc9d9220e473a51453826a27647e4afc9bf54b1f, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2020
00042ce9e6af622209697c47c03d60c0f84ac9d2073dc6f72c4688ccc3cfc3c4, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2019
0006e633a1e806aa05bae891826e3071cda6a19a5dac79f9853b2cd2c6e5ceee, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
0002c8435eee062942f35a74ffddc456697083991fc29d4fcd640fc06c8be009, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2018
000ee65e6a395bd2fa4d73d74803e0c263a4347e291c639ca75581cb9e8e4b51, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2018
000c09496c734255b04e398d6d8a3e4a63f5c2ffe43044bb30ea10099ddb97c6, Trojan-Downloader, Script, Generic, HEUR:Trojan-Downloader.Script.Generic, 2014
0008d1dc9da6b5067dd938d65b0013378704cc5e0d3eca9e005e61025543ae51, Virus, Win32, Sality, Virus.Win32.Sality.sil, 2017
0001d5a533ba02a0723877070a9ca98da90d17ce8616f6317a8e333c003e37a2, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2014
000a7add19e77e13deb166548cfd42ef7a7c629182ae0bb53faec51935974bc8, Trojan-Downloader, Script, SLoad, HEUR:Trojan-Downloader.Script.SLoad.gen, 2010
00049ab99f740debfaf3dc43326c26c555f08e809d4b85c1a78c4e5d1ead3e89, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2013
0009b228613344acdba42a50f5923c24f6e6b2a85bffdadcf9157619b949e19e, Trojan-Dropper, VBS, Agent, Trojan-Dropper.VBS.Agent.bp, 2015
000fe3755edfe3dac72f0783441a9513284387824aae7c32b0f9fdc2a15cfc16, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019
000e4010e851639d4a1a7ad6bc395e9f1309a65dd919c40549ac90402d839c2e, Trojan, Win32, Llac, Trojan.Win32.Llac.jlkq, 2012
000c21029850e3e3ab5479c0a8d556a2da912d826c54899086ef8bde2980871e, Virus, Win32, Kate, Virus.Win32.Kate.b, 2014
00084a4191b799de821eb60171ad8256fb2ef4d6c4f6d613d762cc4f18f6e919, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2015
000088333115a71224fa020217f5199d1aecfb3ee6503db48e0eeaeef40153ab, AdWare, Win32, iBryte, not-a-virus:AdWare.Win32.iBryte.jcs, 2013
0009eec70ed1f5cab333b2b89232f303c71dcd7333a119d0a517baf941e61a18, Trojan, Win32, VBKrypt, Trojan.Win32.VBKrypt.vqli, 2016
0008dfe901f8d36d6e9f5e3492893395a165c35fde87402dc585f81ff03ed683, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2019
0001ecf6cd0e6813cc68c428c37c2649be23c29685056cd8904e764ef717ccf0, Trojan-GameThief, Win32, OnLineGames, Trojan-GameThief.Win32.OnLineGames.enc, 2007
00022eda480c766026449ff32e75d9f625afcc046a61fe982187a2568bfdb53a, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2011
000c870868bdfcbc61bc1fe80873afef02b786574cebe5bf4ea6305c90e7c450, Trojan, HTML, Redirector, Trojan.HTML.Redirector.cv, 2018
0007f767cfdbad3cfbcbacffb0378aaf4674ff57e2d39ac75a260ab7bf8c0da6, Trojan-Downloader, JS, Agent, Trojan-Downloader.JS.Agent.hbs, 2018
0001a87dbbbfa601e653c98d94d37e325549c12435c7f7963d0254bc4fc630b8, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
000df917e8e2258c6cf2df7cbf645d2119297d138e3da0a61703c6d73333d1cb, WebToolbar, Win32, Reptile, HEUR:WebToolbar.Win32.Reptile.gen, 2018
0007dbb6d222e5603af1e733366a5bf71d54fb354c90b5e0c5a7af4c61fc6f50, Trojan-GameThief, Win32, OnLineGames, Trojan-GameThief.Win32.OnLineGames.gsu, 2013
000c58b4e963d8a785f1afb954d64d7418ad4cf743d7d7fa6951d37f55326e3c, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2011
000f2be7b0e9003ec276364376a332eb0153035b242da78eea83a1749f07eac4, Trojan-PSW, Script, Generic, HEUR:Trojan-PSW.Script.Generic, 2019
000a98746026a63659089b941d9977020d6adca6f1226e39af3cae6ee24c373f, Backdoor, Win32, Hupigon, VHO:Backdoor.Win32.Hupigon.gen, 2011
000c7fd600ba749023583523ef59e82d7d30c56b802bc1e0a5026a375012f228, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2013
000d6cca3729e7c42f71695db409617fd28ba6f8eb9fbec60c30509adcb10f65, AdWare, NSIS, TornTV, HEUR:AdWare.NSIS.TornTV.gen, 2013
000d406d025181679cd150f6ae86d65638bab2be4c59baafc073715e0a5d691d, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2013
0000281164829a59f8eb031505c56344ecd0c2fe4377aaab0aaa26faa953204a, AdWare, Win32, Agent, HEUR:AdWare.Win32.Agent.gen, 2018
000be3b0e3fbebaf8710c91f1671a75ae5ff22188634e5169ba2cbbaff2f26ad, Trojan, Win32, Generic, HEUR:Trojan.Win32.Generic, 2013
000d4ad314b4fee34b042b7dcf2567da6868ce58061ff58351123d7917053d2b, Trojan, HTML, Agent, Trojan.HTML.Agent.pb, 2019
0003814d46acadc116d8f14605b6e240b23bef033a816e13fa2c3a2b15b0a16a, P2P-Worm, Win32, Palevo, P2P-Worm.Win32.Palevo.gen, 2010
000c89c1190393bd6c7cbd34964bae2e917188497dbf2e63028512729cc8e1bc, Net-Worm, Win32, Allaple, Net-Worm.Win32.Allaple.b, 2014
0008c26015b8a77e09360d0079dbec61bcbc55726759b5cc933be7efa8920590, AdWare, Win32, SoftPulse, not-a-virus:AdWare.Win32.SoftPulse.bwxp, 2018
000af833f4970d315ffda00a9fc2008611e41e3ff0fdbdbcc02d8af1480cb7a3, Downloader, Win32, DownloaderGuide, HEUR:Downloader.Win32.DownloaderGuide.gen, 2019
000245a597e469d50a0e147e31585f3fd3a27d297994de086bc28f567077a0bd, Trojan, Win32, Ekstak, HEUR:Trojan.Win32.Ekstak.gen, 2019
000f71d22083cd2759d22fcb22bc77248304315059f6b893f3d0d2cd980d28a6, Worm, Win32, AutoIt, Worm.Win32.AutoIt.r, 2012
00020f6599971abfcb4e94004890ad1571c0d8822f2c92ccce61bebf52d21a61, DangerousObject, Multi, Generic, UDS:DangerousObject.Multi.Generic, 2013
000e25592e3745870ed57dc79e4127d83a358d31eee22bb0d3dd85e769e582f3, Downloader, Win32, LMN, not-a-virus:Downloader.Win32.LMN.xa, 2013
0007ecff792e84f665f1c842eb90e75955ae2057403feb8814163e0b56179d79, AdWare, Win32, BrowseFox, HEUR:AdWare.Win32.BrowseFox.gen, 2018
0008ee73c9173b3d45e51fcc5338e5ada973a2982f5a26374269767e6879f9b6, AdWare, NSIS, TornTV, HEUR:AdWare.NSIS.TornTV.gen, 2013
0002c4c76be2f6ee9c3984fdd6ed85c8815d6981038d2643d32be53a2b7c89f6, AdWare, Win32, MultiPlug, not-a-virus:AdWare.Win32.MultiPlug.ofgs, 2018
000a99a045b993e5f241b542386c0ceaa6eb47fda90cb18c3a4a224d4173900e, Worm, Win32, Yuner, HEUR:Worm.Win32.Yuner.gen, 2018
000a85c50d707bffeb74727acdd99780c2ba26a13efb80bf9c7f3ea95638fed3, Porn-Dialer, Win32, PluginAccess, not-a-virus:Porn-Dialer.Win32.PluginAccess.gen, 2014
00059c9967d5d77f95bfdf54e8fe6afd7c678f3dce9efa60e4c12eaeaf2f3791, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
0002b2c2358bed4e30e7738e29d019c843df74bcd8eea8b17d4d3dc1134ae4df, Trojan-SMS, J2ME, RedBrowser, Trojan-SMS.J2ME.RedBrowser.bq, 2018
00087c0240b717b908cbee0b8132f6baf9fc8fcee6983cfaf52645e0246d4ff3, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2019
0005988a7f7d3faa95e9ab5413bf258de58db375ff31aa927996ec44e6254c9d, Trojan, Script, Generic, HEUR:Trojan.Script.Generic, 2018
